LOCATION,TIME,"Death rate, crude (per 1,000 people)"
HPC,2011,9.511177093
HPC,2012,9.172788653
HPC,2013,8.859262906
HPC,2014,8.571850629
HPC,2015,8.312651409
HPC,2016,8.082794581
HPC,2017,7.879690547
HPC,2018,7.700659884
HPC,2019,0
HPC,2020,0
HIC,1960,9.736749569
HIC,1961,9.571620416
HIC,1962,9.774891495
HIC,1963,9.693217148
HIC,1964,9.428102989
HIC,1965,9.539447441
HIC,1966,9.455092141
HIC,1967,9.404263434
HIC,1968,9.666244255
HIC,1969,9.645187932
HIC,1970,9.504399117
HIC,1971,9.364953758
HIC,1972,9.268340345
HIC,1973,9.363692299
HIC,1974,9.186481478
HIC,1975,9.162267183
HIC,1976,9.140223376
HIC,1977,8.916000572
HIC,1978,8.978113569
HIC,1979,8.846372308
HIC,1980,9.032364415
HIC,1981,8.864430632
HIC,1982,8.771442541
HIC,1983,8.900989866
HIC,1984,8.803620169
HIC,1985,8.888514257
HIC,1986,8.81982003
HIC,1987,8.782445456
HIC,1988,8.801308203
HIC,1989,8.767815921
HIC,1990,8.758315247
HIC,1991,8.745762469
HIC,1992,8.680129356
HIC,1993,8.818993956
HIC,1994,8.727399192
HIC,1995,8.777993252
HIC,1996,8.714302388
HIC,1997,8.644278007
HIC,1998,8.633367117
HIC,1999,8.658839141
HIC,2000,8.50621305
HIC,2001,8.4413863
HIC,2002,8.523821912
HIC,2003,8.594182322
HIC,2004,8.283588663
HIC,2005,8.422818965
HIC,2006,8.273262233
HIC,2007,8.301150472
HIC,2008,8.384615142
HIC,2009,8.300993905
HIC,2010,8.348050101
HIC,2011,8.390382465
HIC,2012,8.512184335
HIC,2013,8.528881076
HIC,2014,8.467851831
HIC,2015,8.765661637
HIC,2016,8.718470573
HIC,2017,8.893758138
HIC,2018,8.947508024
HIC,2019,0
HIC,2020,0
IBD,1960,19.62331448
IBD,1961,15.47822668
IBD,1962,13.82113615
IBD,1963,13.56636125
IBD,1964,13.82953265
IBD,1965,12.92876716
IBD,1966,12.48014426
IBD,1967,12.15619924
IBD,1968,11.88608368
IBD,1969,11.65193494
IBD,1970,11.31327045
IBD,1971,11.04399856
IBD,1972,10.9576207
IBD,1973,10.59111519
IBD,1974,10.51417318
IBD,1975,10.34901869
IBD,1976,10.16511888
IBD,1977,9.88986128
IBD,1978,9.548073855
IBD,1979,9.406638448
IBD,1980,9.35612331
IBD,1981,9.222353009
IBD,1982,9.179905021
IBD,1983,9.196821861
IBD,1984,9.091952247
IBD,1985,8.948911378
IBD,1986,8.787260513
IBD,1987,8.629729447
IBD,1988,8.486854645
IBD,1989,8.328564942
IBD,1990,8.283022182
IBD,1991,8.215967209
IBD,1992,8.123610956
IBD,1993,8.135812413
IBD,1994,8.047956162
IBD,1995,7.98329229
IBD,1996,7.873966197
IBD,1997,7.768284093
IBD,1998,7.682152618
IBD,1999,7.66277325
IBD,2000,7.63614829
IBD,2001,7.591875076
IBD,2002,7.544802936
IBD,2003,7.540189646
IBD,2004,7.483417054
IBD,2005,7.481256129
IBD,2006,7.489354954
IBD,2007,7.458787525
IBD,2008,7.442512443
IBD,2009,7.373532409
IBD,2010,7.337205064
IBD,2011,7.269439331
IBD,2012,7.229867015
IBD,2013,7.191126487
IBD,2014,7.174717791
IBD,2015,7.155371363
IBD,2016,7.140644968
IBD,2017,7.141208823
IBD,2018,7.156322496
IBD,2019,0
IBD,2020,0
IBT,1960,20.21378464
IBT,1961,16.6902096
IBT,1962,15.24261292
IBT,1963,14.95859489
IBT,1964,15.10838286
IBT,1965,14.29413728
IBT,1966,13.85985414
IBT,1967,13.53579948
IBT,1968,13.26211098
IBT,1969,13.02290028
IBT,1970,12.70107979
IBT,1971,12.43978171
IBT,1972,12.33226339
IBT,1973,11.99304264
IBT,1974,11.89269884
IBT,1975,11.71634298
IBT,1976,11.51873575
IBT,1977,11.24016775
IBT,1978,10.90253152
IBT,1979,10.71816721
IBT,1980,10.62103151
IBT,1981,10.45214422
IBT,1982,10.36285967
IBT,1983,10.32472123
IBT,1984,10.19119466
IBT,1985,10.03110335
IBT,1986,9.863684712
IBT,1987,9.706379468
IBT,1988,9.567498218
IBT,1989,9.417467802
IBT,1990,9.363997898
IBT,1991,9.292475395
IBT,1992,9.203052076
IBT,1993,9.192070327
IBT,1994,9.098212202
IBT,1995,9.017676617
IBT,1996,8.900892963
IBT,1997,8.784511354
IBT,1998,8.683916258
IBT,1999,8.63079145
IBT,2000,8.572376135
IBT,2001,8.494156143
IBT,2002,8.411598119
IBT,2003,8.355840769
IBT,2004,8.253933424
IBT,2005,8.194252754
IBT,2006,8.137648415
IBT,2007,8.049513284
IBT,2008,7.97374445
IBT,2009,7.858057309
IBT,2010,7.772707705
IBT,2011,7.666406193
IBT,2012,7.585170654
IBT,2013,7.506602238
IBT,2014,7.449412968
IBT,2015,7.392614379
IBT,2016,7.343156431
IBT,2017,7.309578045
IBT,2018,7.288045133
IBT,2019,0
IBT,2020,0
IDB,1960,22.1796744
IDB,1961,21.64274446
IDB,1962,21.12464359
IDB,1963,20.62681963
IDB,1964,20.1498349
IDB,1965,19.69347844
IDB,1966,19.25737795
IDB,1967,18.84032227
IDB,1968,18.44100486
IDB,1969,18.05878826
IDB,1970,17.69075163
IDB,1971,17.34512435
IDB,1972,17.01290237
IDB,1973,16.69459533
IDB,1974,16.38946369
IDB,1975,16.09403891
IDB,1976,15.80135291
IDB,1977,15.51623908
IDB,1978,15.2356717
IDB,1979,14.79665301
IDB,1980,14.58241785
IDB,1981,14.32341528
IDB,1982,14.12635098
IDB,1983,13.94682859
IDB,1984,13.78764741
IDB,1985,13.63636024
IDB,1986,13.52069365
IDB,1987,13.42153594
IDB,1988,13.33857695
IDB,1989,13.2252528
IDB,1990,13.14602358
IDB,1991,13.10410557
IDB,1992,13.08294319
IDB,1993,13.05822716
IDB,1994,13.02768612
IDB,1995,12.9831879
IDB,1996,12.92905645
IDB,1997,12.85107524
IDB,1998,12.79348354
IDB,1999,12.67350981
IDB,2000,12.56942146
IDB,2001,12.40920258
IDB,2002,12.23535577
IDB,2003,12.01619221
IDB,2004,11.75736915
IDB,2005,11.51429292
IDB,2006,11.22581877
IDB,2007,10.92815577
IDB,2008,10.64051613
IDB,2009,10.34704972
IDB,2010,10.0887713
IDB,2011,9.84338271
IDB,2012,9.616089457
IDB,2013,9.396340455
IDB,2014,9.20256511
IDB,2015,9.018690517
IDB,2016,8.852805114
IDB,2017,8.710913845
IDB,2018,8.560527367
IDB,2019,0
IDB,2020,0
IDX,1960,23.67163936
IDX,1961,23.24225591
IDX,1962,22.81987778
IDX,1963,22.40492693
IDX,1964,22.00026508
IDX,1965,21.61479407
IDX,1966,21.26005996
IDX,1967,20.9437619
IDX,1968,20.66866058
IDX,1969,20.43262085
IDX,1970,20.22925731
IDX,1971,20.04821634
IDX,1972,19.87417828
IDX,1973,19.69174823
IDX,1974,19.48632561
IDX,1975,19.23694925
IDX,1976,18.92589476
IDX,1977,18.55547963
IDX,1978,18.14336504
IDX,1979,17.71188854
IDX,1980,17.27956255
IDX,1981,16.82397362
IDX,1982,16.41092177
IDX,1983,16.01435587
IDX,1984,15.64063331
IDX,1985,15.30190865
IDX,1986,15.00981652
IDX,1987,14.76392061
IDX,1988,14.5616823
IDX,1989,14.37934434
IDX,1990,14.21691803
IDX,1991,14.04406064
IDX,1992,13.84573781
IDX,1993,13.6234094
IDX,1994,13.38540164
IDX,1995,13.13117694
IDX,1996,12.86539971
IDX,1997,12.59716172
IDX,1998,12.32362415
IDX,1999,12.0466691
IDX,2000,11.76698272
IDX,2001,11.47778998
IDX,2002,11.18528265
IDX,2003,10.87842952
IDX,2004,10.5610481
IDX,2005,10.24142273
IDX,2006,9.919790977
IDX,2007,9.60076377
IDX,2008,9.293691053
IDX,2009,9.001473686
IDX,2010,8.731465647
IDX,2011,8.481554846
IDX,2012,8.251472387
IDX,2013,8.035476012
IDX,2014,7.838750414
IDX,2015,7.657874324
IDX,2016,7.495709659
IDX,2017,7.352197989
IDX,2018,7.224055369
IDX,2019,0
IDX,2020,0
IDA,1960,23.19741225
IDA,1961,22.73400155
IDA,1962,22.28125739
IDA,1963,21.83997633
IDA,1964,21.41235269
IDA,1965,21.00442468
IDA,1966,20.62398266
IDA,1967,20.27584099
IDA,1968,19.9613518
IDA,1969,19.67866353
IDA,1970,19.42205543
IDA,1971,19.18776195
IDA,1972,18.96170522
IDA,1973,18.73377215
IDA,1974,18.4938315
IDA,1975,18.22663362
IDA,1976,17.91782374
IDA,1977,17.57137291
IDA,1978,17.19831848
IDA,1979,16.76085991
IDA,1980,16.39652127
IDA,1981,16.00447042
IDA,1982,15.65980612
IDA,1983,15.33258009
IDA,1984,15.0279259
IDA,1985,14.74990825
IDA,1986,14.51514845
IDA,1987,14.31701574
IDA,1988,14.15384372
IDA,1989,13.99405665
IDA,1990,13.85901849
IDA,1991,13.7299908
IDA,1992,13.59092121
IDA,1993,13.43474195
IDA,1994,13.26603832
IDA,1995,13.0818191
IDA,1996,12.88663597
IDA,1997,12.68191359
IDA,1998,12.48055131
IDA,1999,12.25604912
IDA,2000,12.035026
IDA,2001,11.78876804
IDA,2002,11.53566655
IDA,2003,11.25771199
IDA,2004,10.95957829
IDA,2005,10.6652938
IDA,2006,10.35472947
IDA,2007,10.04289033
IDA,2008,9.742549145
IDA,2009,9.450267129
IDA,2010,9.184851593
IDA,2011,8.937056401
IDA,2012,8.708403757
IDA,2013,8.491638899
IDA,2014,8.296402392
IDA,2015,8.114847875
IDA,2016,7.951693875
IDA,2017,7.808874521
IDA,2018,7.673307451
IDA,2019,0
IDA,2020,0
LTE,1960,19.83202139
LTE,1961,12.87717459
LTE,1962,10.2665982
LTE,1963,10.17189635
LTE,1964,10.97388066
LTE,1965,9.706300752
LTE,1966,9.237159571
LTE,1967,8.963138507
LTE,1968,8.794556543
LTE,1969,8.674959277
LTE,1970,8.375206116
LTE,1971,8.181565182
LTE,1972,8.307368854
LTE,1973,7.935427379
LTE,1974,8.063441026
LTE,1975,8.018594506
LTE,1976,7.936520183
LTE,1977,7.660526289
LTE,1978,7.249416991
LTE,1979,7.180974246
LTE,1980,7.261755852
LTE,1981,7.20074577
LTE,1982,7.294051396
LTE,1983,7.491226727
LTE,1984,7.459263833
LTE,1985,7.386964133
LTE,1986,7.307634537
LTE,1987,7.202436966
LTE,1988,7.134225493
LTE,1989,7.040244214
LTE,1990,7.138724776
LTE,1991,7.187921073
LTE,1992,7.192406369
LTE,1993,7.371919265
LTE,1994,7.362204558
LTE,1995,7.368736028
LTE,1996,7.293403355
LTE,1997,7.209931596
LTE,1998,7.161598593
LTE,1999,7.198763301
LTE,2000,7.215625122
LTE,2001,7.201062336
LTE,2002,7.164047811
LTE,2003,7.218709162
LTE,2004,7.181283084
LTE,2005,7.240238367
LTE,2006,7.352723971
LTE,2007,7.38039357
LTE,2008,7.444824548
LTE,2009,7.423519306
LTE,2010,7.444076527
LTE,2011,7.41023237
LTE,2012,7.410254392
LTE,2013,7.39388227
LTE,2014,7.403269242
LTE,2015,7.385542842
LTE,2016,7.371508567
LTE,2017,7.372505053
LTE,2018,7.38619347
LTE,2019,0
LTE,2020,0
LCN,1960,12.88092738
LCN,1961,12.58644371
LCN,1962,12.29913702
LCN,1963,12.02053417
LCN,1964,11.7477308
LCN,1965,11.47031894
LCN,1966,11.19835354
LCN,1967,10.92470779
LCN,1968,10.65868746
LCN,1969,10.39345271
LCN,1970,10.13453558
LCN,1971,9.878477264
LCN,1972,9.635629182
LCN,1973,9.402796853
LCN,1974,9.18595794
LCN,1975,8.977877318
LCN,1976,8.785259314
LCN,1977,8.59943511
LCN,1978,8.422147217
LCN,1979,8.253151154
LCN,1980,8.089005083
LCN,1981,7.930507237
LCN,1982,7.776689765
LCN,1983,7.62738755
LCN,1984,7.483989361
LCN,1985,7.348881363
LCN,1986,7.214934921
LCN,1987,7.086436128
LCN,1988,6.963270106
LCN,1989,6.846530593
LCN,1990,6.73427321
LCN,1991,6.630172919
LCN,1992,6.533259928
LCN,1993,6.442332797
LCN,1994,6.355911599
LCN,1995,6.279350231
LCN,1996,6.20522341
LCN,1997,6.134676829
LCN,1998,6.072771757
LCN,1999,6.016136511
LCN,2000,5.96646015
LCN,2001,5.926554862
LCN,2002,5.894411172
LCN,2003,5.872444795
LCN,2004,5.86061086
LCN,2005,5.857657165
LCN,2006,5.85989129
LCN,2007,5.872173352
LCN,2008,5.890459668
LCN,2009,5.914135924
LCN,2010,5.94203063
LCN,2011,5.975435849
LCN,2012,6.013874939
LCN,2013,6.056139917
LCN,2014,6.105472607
LCN,2015,6.152445211
LCN,2016,6.209215283
LCN,2017,6.265311509
LCN,2018,6.321691081
LCN,2019,0
LCN,2020,0
LAC,1960,13.08769187
LAC,1961,12.78126299
LAC,1962,12.48407644
LAC,1963,12.19420452
LAC,1964,11.90945017
LAC,1965,11.62859889
LAC,1966,11.34894664
LAC,1967,11.07045165
LAC,1968,10.79366082
LAC,1969,10.51985235
LAC,1970,10.25077406
LAC,1971,9.989387837
LAC,1972,9.739109385
LAC,1973,9.501691122
LAC,1974,9.278237199
LAC,1975,9.067965553
LAC,1976,8.870605713
LAC,1977,8.68298672
LAC,1978,8.503474355
LAC,1979,8.330037526
LAC,1980,8.162454182
LAC,1981,7.999259687
LAC,1982,7.841154825
LAC,1983,7.687330755
LAC,1984,7.538209212
LAC,1985,7.394091523
LAC,1986,7.254158572
LAC,1987,7.119863406
LAC,1988,6.991395463
LAC,1989,6.869520377
LAC,1990,6.754058888
LAC,1991,6.645037926
LAC,1992,6.542360681
LAC,1993,6.44665804
LAC,1994,6.357773833
LAC,1995,6.274838554
LAC,1996,6.198430996
LAC,1997,6.127313869
LAC,1998,6.062684811
LAC,1999,6.004179586
LAC,2000,5.953608971
LAC,2001,5.911404644
LAC,2002,5.878773048
LAC,2003,5.85547142
LAC,2004,5.841358345
LAC,2005,5.836827134
LAC,2006,5.840240199
LAC,2007,5.851247594
LAC,2008,5.868149094
LAC,2009,5.891098524
LAC,2010,5.918696538
LAC,2011,5.951362796
LAC,2012,5.98977591
LAC,2013,6.032658176
LAC,2014,6.080020782
LAC,2015,6.130074851
LAC,2016,6.183054511
LAC,2017,6.23783216
LAC,2018,6.294924742
LAC,2019,0
LAC,2020,0
TLA,1960,13.09562704
TLA,1961,12.79015326
TLA,1962,12.49421179
TLA,1963,12.2062723
TLA,1964,11.92405895
TLA,1965,11.64628441
TLA,1966,11.37006539
TLA,1967,11.09495596
TLA,1968,10.82103463
TLA,1969,10.54954999
TLA,1970,10.28219278
TLA,1971,10.02162949
TLA,1972,9.771586325
TLA,1973,9.533632725
TLA,1974,9.308898056
TLA,1975,9.096419559
TLA,1976,8.895959881
TLA,1977,8.70453303
TLA,1978,8.520063513
TLA,1979,8.341457264
TLA,1980,8.168135879
TLA,1981,7.999176345
TLA,1982,7.835787505
TLA,1983,7.676990796
TLA,1984,7.523616992
TLA,1985,7.375702329
TLA,1986,7.232666664
TLA,1987,7.095536349
TLA,1988,6.964554219
TLA,1989,6.840478038
TLA,1990,6.722815633
TLA,1991,6.612559942
TLA,1992,6.509617593
TLA,1993,6.413554772
TLA,1994,6.325144341
TLA,1995,6.24346765
TLA,1996,6.168439775
TLA,1997,6.098770747
TLA,1998,6.03487314
TLA,1999,5.977578727
TLA,2000,5.928023935
TLA,2001,5.886824181
TLA,2002,5.855213104
TLA,2003,5.83210943
TLA,2004,5.818515382
TLA,2005,5.814321396
TLA,2006,5.81778909
TLA,2007,5.828457502
TLA,2008,5.844714511
TLA,2009,5.866580112
TLA,2010,5.892812931
TLA,2011,5.92379547
TLA,2012,5.960328491
TLA,2013,6.001290036
TLA,2014,6.046955762
TLA,2015,6.095096298
TLA,2016,6.146558557
TLA,2017,6.20008036
TLA,2018,6.256085537
TLA,2019,0
TLA,2020,0
LDC,1960,24.20481791
LDC,1961,23.78905864
LDC,1962,23.38018673
LDC,1963,22.97839685
LDC,1964,22.58582637
LDC,1965,22.2111299
LDC,1966,21.86616729
LDC,1967,21.55941221
LDC,1968,21.29495933
LDC,1969,21.07154276
LDC,1970,20.88331489
LDC,1971,20.72033644
LDC,1972,20.56651073
LDC,1973,20.40484751
LDC,1974,20.21873345
LDC,1975,19.98412865
LDC,1976,19.6804929
LDC,1977,19.30969896
LDC,1978,18.89081917
LDC,1979,18.4489743
LDC,1980,18.00525164
LDC,1981,17.5695806
LDC,1982,17.14714221
LDC,1983,16.74276014
LDC,1984,16.36328972
LDC,1985,16.0219778
LDC,1986,15.73155941
LDC,1987,15.49080325
LDC,1988,15.29369007
LDC,1989,15.12813574
LDC,1990,14.97093352
LDC,1991,14.79486714
LDC,1992,14.58490778
LDC,1993,14.34171063
LDC,1994,14.07673062
LDC,1995,13.79867987
LDC,1996,13.50972622
LDC,1997,13.21161874
LDC,1998,12.90680006
LDC,1999,12.59766804
LDC,2000,12.2859661
LDC,2001,11.96982749
LDC,2002,11.64501652
LDC,2003,11.30996613
LDC,2004,10.9664097
LDC,2005,10.61784413
LDC,2006,10.2675351
LDC,2007,9.920893476
LDC,2008,9.582874756
LDC,2009,9.258293187
LDC,2010,8.951825941
LDC,2011,8.66633567
LDC,2012,8.402228205
LDC,2013,8.159701161
LDC,2014,7.939814506
LDC,2015,7.743407845
LDC,2016,7.571019476
LDC,2017,7.419932039
LDC,2018,7.287514013
LDC,2019,0
LDC,2020,0
LMY,1960,20.4828012
LMY,1961,16.88560071
LMY,1962,15.39613651
LMY,1963,15.11712807
LMY,1964,15.26526976
LMY,1965,14.43052007
LMY,1966,13.98680939
LMY,1967,13.63997283
LMY,1968,13.35490913
LMY,1969,13.0958572
LMY,1970,12.76868585
LMY,1971,12.49332083
LMY,1972,12.38973396
LMY,1973,12.03424937
LMY,1974,11.93733143
LMY,1975,11.74906802
LMY,1976,11.54387319
LMY,1977,11.25823802
LMY,1978,10.90924994
LMY,1979,10.723568
LMY,1980,10.61473029
LMY,1981,10.4522489
LMY,1982,10.36154852
LMY,1983,10.31712302
LMY,1984,10.17924581
LMY,1985,10.01158529
LMY,1986,9.846117472
LMY,1987,9.683828975
LMY,1988,9.545800444
LMY,1989,9.393854827
LMY,1990,9.338807232
LMY,1991,9.261494582
LMY,1992,9.172266467
LMY,1993,9.1646809
LMY,1994,9.074578339
LMY,1995,8.994786693
LMY,1996,8.876309242
LMY,1997,8.763877083
LMY,1998,8.666748656
LMY,1999,8.613199153
LMY,2000,8.558738525
LMY,2001,8.478939753
LMY,2002,8.392795534
LMY,2003,8.334553159
LMY,2004,8.234333373
LMY,2005,8.172704668
LMY,2006,8.116142786
LMY,2007,8.026820693
LMY,2008,7.94961018
LMY,2009,7.83165137
LMY,2010,7.746673543
LMY,2011,7.640759106
LMY,2012,7.557074721
LMY,2013,7.478926746
LMY,2014,7.422288204
LMY,2015,7.360891536
LMY,2016,7.31389817
LMY,2017,7.277579268
LMY,2018,7.254470374
LMY,2019,0
LMY,2020,0
LIC,1960,24.83806816
LIC,1961,24.44011476
LIC,1962,24.05556944
LIC,1963,23.67716009
LIC,1964,23.29846954
LIC,1965,22.91488421
LIC,1966,22.52611155
LIC,1967,22.13597471
LIC,1968,21.74884769
LIC,1969,21.3678923
LIC,1970,20.99605299
LIC,1971,20.63549378
LIC,1972,20.2877527
LIC,1973,19.95499188
LIC,1974,19.63885882
LIC,1975,19.34076393
LIC,1976,19.06171448
LIC,1977,18.7984414
LIC,1978,18.54665848
LIC,1979,18.30168357
LIC,1980,18.05748735
LIC,1981,17.80759605
LIC,1982,17.55106418
LIC,1983,17.28990102
LIC,1984,17.029205
LIC,1985,16.78402718
LIC,1986,16.57491947
LIC,1987,16.41545573
LIC,1988,16.30793668
LIC,1989,16.23845019
LIC,1990,16.17521806
LIC,1991,16.07881523
LIC,1992,15.92608423
LIC,1993,15.71979106
LIC,1994,15.48117024
LIC,1995,15.22222049
LIC,1996,14.9414394
LIC,1997,14.63556215
LIC,1998,14.30527083
LIC,1999,13.95398172
LIC,2000,13.58743131
LIC,2001,13.20812231
LIC,2002,12.8146873
LIC,2003,12.4079188
LIC,2004,11.99096948
LIC,2005,11.57050388
LIC,2006,11.15206176
LIC,2007,10.74301431
LIC,2008,10.35118285
LIC,2009,9.98398629
LIC,2010,9.645664939
LIC,2011,9.336234001
LIC,2012,9.05147625
LIC,2013,8.787837909
LIC,2014,8.544099033
LIC,2015,8.320659693
LIC,2016,8.118118405
LIC,2017,7.934634679
LIC,2018,7.768181435
LIC,2019,0
LIC,2020,0
LMC,1960,20.40995193
LMC,1961,19.92178646
LMC,1962,19.44591525
LMC,1963,18.98443712
LMC,1964,18.53812054
LMC,1965,18.11239494
LMC,1966,17.71340103
LMC,1967,17.34397438
LMC,1968,17.0038518
LMC,1969,16.68924637
LMC,1970,16.39291006
LMC,1971,16.1034216
LMC,1972,15.81173787
LMC,1973,15.51035405
LMC,1974,15.19639622
LMC,1975,14.86726935
LMC,1976,14.52374879
LMC,1977,14.17434011
LMC,1978,13.82997844
LMC,1979,13.47474347
LMC,1980,13.17187355
LMC,1981,12.86946242
LMC,1982,12.60010664
LMC,1983,12.35339397
LMC,1984,12.13015047
LMC,1985,11.89184103
LMC,1986,11.64956836
LMC,1987,11.44291316
LMC,1988,11.23446307
LMC,1989,11.01113768
LMC,1990,10.80755527
LMC,1991,10.62524897
LMC,1992,10.4453575
LMC,1993,10.28330529
LMC,1994,10.12247149
LMC,1995,9.973826042
LMC,1996,9.812032273
LMC,1997,9.656538287
LMC,1998,9.509351144
LMC,1999,9.382801736
LMC,2000,9.266574919
LMC,2001,9.131085809
LMC,2002,9.0106577
LMC,2003,8.882008124
LMC,2004,8.74185201
LMC,2005,8.618660507
LMC,2006,8.467444287
LMC,2007,8.324627577
LMC,2008,8.17927772
LMC,2009,8.017819801
LMC,2010,7.885976677
LMC,2011,7.75253166
LMC,2012,7.645337111
LMC,2013,7.551531879
LMC,2014,7.475622642
LMC,2015,7.414999701
LMC,2016,7.362881033
LMC,2017,7.325385917
LMC,2018,7.301019701
LMC,2019,0
LMC,2020,0
MEA,1960,20.21839512
MEA,1961,19.69736867
MEA,1962,19.18156349
MEA,1963,18.67403953
MEA,1964,18.1689702
MEA,1965,17.66865433
MEA,1966,17.17434825
MEA,1967,16.68957421
MEA,1968,16.22205396
MEA,1969,15.7606834
MEA,1970,15.29852316
MEA,1971,14.82340877
MEA,1972,14.34383497
MEA,1973,13.84707143
MEA,1974,13.35532898
MEA,1975,12.87886793
MEA,1976,12.42851257
MEA,1977,12.0364714
MEA,1978,11.68947698
MEA,1979,11.38034026
MEA,1980,11.098593
MEA,1981,10.80413769
MEA,1982,10.49124794
MEA,1983,10.12385119
MEA,1984,9.703305981
MEA,1985,9.244209599
MEA,1986,8.769543794
MEA,1987,8.295710505
MEA,1988,7.851758497
MEA,1989,7.463062661
MEA,1990,7.111682952
MEA,1991,6.818497609
MEA,1992,6.604065434
MEA,1993,6.39555375
MEA,1994,6.212044103
MEA,1995,6.033017751
MEA,1996,5.898686185
MEA,1997,5.78922093
MEA,1998,5.695287375
MEA,1999,5.610954633
MEA,2000,5.535444101
MEA,2001,5.465758484
MEA,2002,5.407520491
MEA,2003,5.354576732
MEA,2004,5.298943939
MEA,2005,5.249619689
MEA,2006,5.199419187
MEA,2007,5.155328437
MEA,2008,5.112159304
MEA,2009,5.077803424
MEA,2010,5.054126019
MEA,2011,5.037984103
MEA,2012,5.021388108
MEA,2013,5.001795718
MEA,2014,4.983832351
MEA,2015,4.967195137
MEA,2016,4.943104822
MEA,2017,4.924036049
MEA,2018,4.904496979
MEA,2019,0
MEA,2020,0
MNA,1960,20.60318987
MNA,1961,20.06609587
MNA,1962,19.53955974
MNA,1963,19.0195044
MNA,1964,18.50421685
MNA,1965,17.99408276
MNA,1966,17.49264251
MNA,1967,17.00309572
MNA,1968,16.52606741
MNA,1969,16.059755
MNA,1970,15.59717137
MNA,1971,15.12940804
MNA,1972,14.65152548
MNA,1973,14.16576103
MNA,1974,13.6777306
MNA,1975,13.20478456
MNA,1976,12.76891303
MNA,1977,12.38252992
MNA,1978,12.04828191
MNA,1979,11.75847995
MNA,1980,11.49115321
MNA,1981,11.21442458
MNA,1982,10.90072907
MNA,1983,10.53301728
MNA,1984,10.10933207
MNA,1985,9.637325618
MNA,1986,9.137610339
MNA,1987,8.641476897
MNA,1988,8.175994308
MNA,1989,7.755424581
MNA,1990,7.385600331
MNA,1991,7.080465609
MNA,1992,6.823322433
MNA,1993,6.60335698
MNA,1994,6.415307136
MNA,1995,6.255264709
MNA,1996,6.119977638
MNA,1997,6.005258169
MNA,1998,5.909291852
MNA,1999,5.825832374
MNA,2000,5.752143141
MNA,2001,5.686029424
MNA,2002,5.627345484
MNA,2003,5.574799822
MNA,2004,5.526166265
MNA,2005,5.48158541
MNA,2006,5.44137292
MNA,2007,5.406224759
MNA,2008,5.378978193
MNA,2009,5.361104477
MNA,2010,5.348913145
MNA,2011,5.338681407
MNA,2012,5.327333486
MNA,2013,5.312917398
MNA,2014,5.295310395
MNA,2015,5.274952895
MNA,2016,5.251813116
MNA,2017,5.227463925
MNA,2018,5.203559531
MNA,2019,0
MNA,2020,0
TMN,1960,20.60318987
TMN,1961,20.06609587
TMN,1962,19.53955974
TMN,1963,19.0195044
TMN,1964,18.50421685
TMN,1965,17.99408276
TMN,1966,17.49264251
TMN,1967,17.00309572
TMN,1968,16.52606741
TMN,1969,16.059755
TMN,1970,15.59717137
TMN,1971,15.12940804
TMN,1972,14.65152548
TMN,1973,14.16576103
TMN,1974,13.6777306
TMN,1975,13.20478456
TMN,1976,12.76891303
TMN,1977,12.38252992
TMN,1978,12.04828191
TMN,1979,11.75847995
TMN,1980,11.49115321
TMN,1981,11.21442458
TMN,1982,10.90072907
TMN,1983,10.53301728
TMN,1984,10.10933207
TMN,1985,9.637325618
TMN,1986,9.137610339
TMN,1987,8.641476897
TMN,1988,8.175994308
TMN,1989,7.755424581
TMN,1990,7.391471198
TMN,1991,7.086045892
TMN,1992,6.829045024
TMN,1993,6.609580735
TMN,1994,6.422364894
TMN,1995,6.263474957
TMN,1996,6.129650526
TMN,1997,6.016684556
TMN,1998,5.920842053
TMN,1999,5.838693067
TMN,2000,5.765383072
TMN,2001,5.699736878
TMN,2002,5.641609076
TMN,2003,5.589695494
TMN,2004,5.541746738
TMN,2005,5.497905507
TMN,2006,5.458491858
TMN,2007,5.42561011
TMN,2008,5.399993
TMN,2009,5.382175677
TMN,2010,5.370064548
TMN,2011,5.35990516
TMN,2012,5.348601442
TMN,2013,5.334190957
TMN,2014,5.316566911
TMN,2015,5.296165955
TMN,2016,5.27298338
TMN,2017,5.248516823
TMN,2018,5.224604534
TMN,2019,0
TMN,2020,0
MIC,1960,20.18481376
MIC,1961,16.36368194
MIC,1962,14.79559799
MIC,1963,14.5240952
MIC,1964,14.70876156
MIC,1965,13.84243485
MIC,1966,13.39468407
MIC,1967,13.04985587
MIC,1968,12.77073929
MIC,1969,12.51921183
MIC,1970,12.19429815
MIC,1971,11.9240601
MIC,1972,11.836318
MIC,1973,11.47774444
MIC,1974,11.3944043
MIC,1975,11.21155603
MIC,1976,11.00890642
MIC,1977,10.71863177
MIC,1978,10.3596099
MIC,1979,10.17531296
MIC,1980,10.07354349
MIC,1981,9.915250417
MIC,1982,9.834702248
MIC,1983,9.804179911
MIC,1984,9.672989479
MIC,1985,9.508415612
MIC,1986,9.343366731
MIC,1987,9.177860477
MIC,1988,9.034033083
MIC,1989,8.871616196
MIC,1990,8.812459956
MIC,1991,8.731853265
MIC,1992,8.640062912
MIC,1993,8.641322919
MIC,1994,8.556325197
MIC,1995,8.485422379
MIC,1996,8.374061805
MIC,1997,8.271764297
MIC,1998,8.188387756
