LOCATION,TIME,"Birth rate, crude (per 1,000 people)"
RUS,2003,10.2
RUS,2004,10.4
RUS,2005,10.2
RUS,2006,10.4
RUS,2007,11.3
RUS,2008,12
RUS,2009,12.3
RUS,2010,12.5
RUS,2011,12.6
RUS,2012,13.3
RUS,2013,13.2
RUS,2014,13.3
RUS,2015,13.3
RUS,2016,12.9
RUS,2017,11.5
RUS,2018,11.5
RUS,2019,0
RUS,2020,0
RWA,1960,51.999
RWA,1961,51.382
RWA,1962,50.769
RWA,1963,50.201
RWA,1964,49.716
RWA,1965,49.355
RWA,1966,49.147
RWA,1967,49.09
RWA,1968,49.174
RWA,1969,49.393
RWA,1970,49.736
RWA,1971,50.19
RWA,1972,50.719
RWA,1973,51.281
RWA,1974,51.839
RWA,1975,52.36
RWA,1976,52.82
RWA,1977,53.204
RWA,1978,53.497
RWA,1979,53.676
RWA,1980,53.717
RWA,1981,53.608
RWA,1982,53.355
RWA,1983,52.968
RWA,1984,52.454
RWA,1985,51.815
RWA,1986,51.054
RWA,1987,50.191
RWA,1988,49.253
RWA,1989,48.271
RWA,1990,47.283
RWA,1991,46.326
RWA,1992,45.419
RWA,1993,44.576
RWA,1994,43.802
RWA,1995,43.089
RWA,1996,42.41
RWA,1997,41.736
RWA,1998,41.049
RWA,1999,40.35
RWA,2000,39.657
RWA,2001,39
RWA,2002,38.406
RWA,2003,37.885
RWA,2004,37.432
RWA,2005,37.02
RWA,2006,36.611
RWA,2007,36.169
RWA,2008,35.678
RWA,2009,35.137
RWA,2010,34.576
RWA,2011,34.038
RWA,2012,33.563
RWA,2013,33.173
RWA,2014,32.863
RWA,2015,32.604
RWA,2016,32.353
RWA,2017,32.062
RWA,2018,31.696
RWA,2019,0
RWA,2020,0
WSM,1960,48.138
WSM,1961,47.774
WSM,1962,47.323
WSM,1963,46.761
WSM,1964,46.084
WSM,1965,45.306
WSM,1966,44.457
WSM,1967,43.587
WSM,1968,42.742
WSM,1969,41.948
WSM,1970,41.225
WSM,1971,40.58
WSM,1972,40.003
WSM,1973,39.481
WSM,1974,39.012
WSM,1975,38.593
WSM,1976,38.222
WSM,1977,37.888
WSM,1978,37.579
WSM,1979,37.285
WSM,1980,36.992
WSM,1981,36.692
WSM,1982,36.378
WSM,1983,36.047
WSM,1984,35.694
WSM,1985,35.314
WSM,1986,34.9
WSM,1987,34.461
WSM,1988,34.009
WSM,1989,33.556
WSM,1990,33.127
WSM,1991,32.75
WSM,1992,32.437
WSM,1993,32.192
WSM,1994,32.007
WSM,1995,31.854
WSM,1996,31.698
WSM,1997,31.505
WSM,1998,31.256
WSM,1999,30.952
WSM,2000,30.616
WSM,2001,30.29
WSM,2002,30.01
WSM,2003,29.794
WSM,2004,29.638
WSM,2005,29.51
WSM,2006,29.367
WSM,2007,29.162
WSM,2008,28.867
WSM,2009,28.476
WSM,2010,28.001
WSM,2011,27.464
WSM,2012,26.909
WSM,2013,26.372
WSM,2014,25.874
WSM,2015,25.427
WSM,2016,25.036
WSM,2017,24.689
WSM,2018,24.378
WSM,2019,0
WSM,2020,0
SMR,1960,0
SMR,1961,0
SMR,1962,0
SMR,1963,0
SMR,1964,0
SMR,1965,0
SMR,1966,0
SMR,1967,0
SMR,1968,0
SMR,1969,0
SMR,1970,0
SMR,1971,0
SMR,1972,0
SMR,1973,0
SMR,1974,0
SMR,1975,0
SMR,1976,0
SMR,1977,0
SMR,1978,0
SMR,1979,0
SMR,1980,0
SMR,1981,0
SMR,1982,0
SMR,1983,0
SMR,1984,0
SMR,1985,0
SMR,1986,0
SMR,1987,0
SMR,1988,0
SMR,1989,0
SMR,1990,0
SMR,1991,0
SMR,1992,0
SMR,1993,0
SMR,1994,0
SMR,1995,0
SMR,1996,0
SMR,1997,0
SMR,1998,0
SMR,1999,0
SMR,2000,0
SMR,2001,0
SMR,2002,0
SMR,2003,0
SMR,2004,10.4
SMR,2005,9.5
SMR,2006,10
SMR,2007,9.4
SMR,2008,11
SMR,2009,10.66666667
SMR,2010,10.33333333
SMR,2011,10
SMR,2012,8.7
SMR,2013,9.7
SMR,2014,9.1
SMR,2015,8.2
SMR,2016,7.9
SMR,2017,6.7
SMR,2018,6.8
SMR,2019,0
SMR,2020,0
STP,1960,47.671
STP,1961,47.44
STP,1962,47.059
STP,1963,46.519
STP,1964,45.837
STP,1965,45.051
STP,1966,44.212
STP,1967,43.388
STP,1968,42.638
STP,1969,42.003
STP,1970,41.514
STP,1971,41.191
STP,1972,41.007
STP,1973,40.933
STP,1974,40.947
STP,1975,41.022
STP,1976,41.125
STP,1977,41.225
STP,1978,41.297
STP,1979,41.324
STP,1980,41.299
STP,1981,41.228
STP,1982,41.131
STP,1983,41.023
STP,1984,40.91
STP,1985,40.79
STP,1986,40.662
STP,1987,40.522
STP,1988,40.371
STP,1989,40.213
STP,1990,40.053
STP,1991,39.897
STP,1992,39.75
STP,1993,39.618
STP,1994,39.508
STP,1995,39.431
STP,1996,39.402
STP,1997,39.418
STP,1998,39.468
STP,1999,39.534
STP,2000,39.589
STP,2001,39.602
STP,2002,39.545
STP,2003,39.401
STP,2004,39.157
STP,2005,38.808
STP,2006,38.358
STP,2007,37.831
STP,2008,37.251
STP,2009,36.636
STP,2010,36.003
STP,2011,35.363
STP,2012,34.726
STP,2013,34.103
STP,2014,33.508
STP,2015,32.95
STP,2016,32.437
STP,2017,31.967
STP,2018,31.538
STP,2019,0
STP,2020,0
SAU,1960,47.577
SAU,1961,47.576
SAU,1962,47.556
SAU,1963,47.511
SAU,1964,47.438
SAU,1965,47.343
SAU,1966,47.235
SAU,1967,47.124
SAU,1968,47.014
SAU,1969,46.901
SAU,1970,46.772
SAU,1971,46.61
SAU,1972,46.402
SAU,1973,46.143
SAU,1974,45.836
SAU,1975,45.505
SAU,1976,45.184
SAU,1977,44.892
SAU,1978,44.631
SAU,1979,44.386
SAU,1980,44.116
SAU,1981,43.766
SAU,1982,43.292
SAU,1983,42.668
SAU,1984,41.892
SAU,1985,40.981
SAU,1986,39.972
SAU,1987,38.917
SAU,1988,37.859
SAU,1989,36.82
SAU,1990,35.799
SAU,1991,34.779
SAU,1992,33.738
SAU,1993,32.671
SAU,1994,31.593
SAU,1995,30.529
SAU,1996,29.514
SAU,1997,28.577
SAU,1998,27.736
SAU,1999,27.002
SAU,2000,26.375
SAU,2001,25.85
SAU,2002,25.398
SAU,2003,24.991
SAU,2004,24.61
SAU,2005,24.236
SAU,2006,23.854
SAU,2007,23.458
SAU,2008,23.043
SAU,2009,22.599
SAU,2010,22.123
SAU,2011,21.613
SAU,2012,21.078
SAU,2013,20.528
SAU,2014,19.969
SAU,2015,19.41
SAU,2016,18.858
SAU,2017,18.319
SAU,2018,17.798
SAU,2019,0
SAU,2020,0
SEN,1960,50.326
SEN,1961,50.292
SEN,1962,50.268
SEN,1963,50.251
SEN,1964,50.235
SEN,1965,50.214
SEN,1966,50.185
SEN,1967,50.143
SEN,1968,50.085
SEN,1969,50.009
SEN,1970,49.912
SEN,1971,49.793
SEN,1972,49.656
SEN,1973,49.502
SEN,1974,49.333
SEN,1975,49.162
SEN,1976,49
SEN,1977,48.849
SEN,1978,48.702
SEN,1979,48.545
SEN,1980,48.345
SEN,1981,48.062
SEN,1982,47.675
SEN,1983,47.176
SEN,1984,46.574
SEN,1985,45.895
SEN,1986,45.176
SEN,1987,44.465
SEN,1988,43.8
SEN,1989,43.201
SEN,1990,42.678
SEN,1991,42.228
SEN,1992,41.827
SEN,1993,41.457
SEN,1994,41.109
SEN,1995,40.776
SEN,1996,40.449
SEN,1997,40.129
SEN,1998,39.818
SEN,1999,39.519
SEN,2000,39.246
SEN,2001,39.014
SEN,2002,38.834
SEN,2003,38.707
SEN,2004,38.626
SEN,2005,38.583
SEN,2006,38.566
SEN,2007,38.553
SEN,2008,38.519
SEN,2009,38.446
SEN,2010,38.306
SEN,2011,38.077
SEN,2012,37.757
SEN,2013,37.352
SEN,2014,36.867
SEN,2015,36.318
SEN,2016,35.727
SEN,2017,35.12
SEN,2018,34.523
SEN,2019,0
SEN,2020,0
SRB,1960,0
SRB,1961,0
SRB,1962,0
SRB,1963,0
SRB,1964,0
SRB,1965,0
SRB,1966,0
SRB,1967,0
SRB,1968,0
SRB,1969,0
SRB,1970,0
SRB,1971,0
SRB,1972,0
SRB,1973,0
SRB,1974,0
SRB,1975,0
SRB,1976,0
SRB,1977,0
SRB,1978,0
SRB,1979,0
SRB,1980,0
SRB,1981,0
SRB,1982,0
SRB,1983,0
SRB,1984,0
SRB,1985,0
SRB,1986,0
SRB,1987,0
SRB,1988,0
SRB,1989,0
SRB,1990,0
SRB,1991,11.9
SRB,1992,0
SRB,1993,0
SRB,1994,0
SRB,1995,11.3
SRB,1996,10.8
SRB,1997,10.49
SRB,1998,10.09
SRB,1999,9.6
SRB,2000,9.8
SRB,2001,10.5
SRB,2002,10.4
SRB,2003,10.6
SRB,2004,10.5
SRB,2005,9.7
SRB,2006,9.58
SRB,2007,9.22
SRB,2008,9.4
SRB,2009,9.6
SRB,2010,9.4
SRB,2011,9.1
SRB,2012,9.3
SRB,2013,9.2
SRB,2014,9.3
SRB,2015,9.3
SRB,2016,9.2
SRB,2017,9.2
SRB,2018,9.2
SRB,2019,0
SRB,2020,0
SYC,1960,0
SYC,1961,0
SYC,1962,0
SYC,1963,0
SYC,1964,0
SYC,1965,0
SYC,1966,0
SYC,1967,0
SYC,1968,0
SYC,1969,0
SYC,1970,0
SYC,1971,33.6
SYC,1972,30.8
SYC,1973,28.8
SYC,1974,32.1
SYC,1975,30.5
SYC,1976,27.1
SYC,1977,25.9
SYC,1978,28.9
SYC,1979,27.6
SYC,1980,28.9
SYC,1981,28.1
SYC,1982,24.1
SYC,1983,25.8
SYC,1984,26.9
SYC,1985,26.5
SYC,1986,26.2
SYC,1987,24.5
SYC,1988,23.8
SYC,1989,23
SYC,1990,23.1
SYC,1991,24.2
SYC,1992,22.6
SYC,1993,23.4
SYC,1994,22.9
SYC,1995,21
SYC,1996,21.1
SYC,1997,19.1
SYC,1998,17.9
SYC,1999,18.2
SYC,2000,18.6
SYC,2001,17.7
SYC,2002,17.7
SYC,2003,18.1
SYC,2004,17.4
SYC,2005,18.5
SYC,2006,17.3
SYC,2007,17.6
SYC,2008,17.8
SYC,2009,18.1
SYC,2010,16.8
SYC,2011,18.6
SYC,2012,18.6
SYC,2013,17.4
SYC,2014,17
SYC,2015,17
SYC,2016,17.4
SYC,2017,17.2
SYC,2018,17.1
SYC,2019,0
SYC,2020,0
SLE,1960,46.929
SLE,1961,47.138
SLE,1962,47.333
SLE,1963,47.496
SLE,1964,47.618
SLE,1965,47.695
SLE,1966,47.731
SLE,1967,47.742
SLE,1968,47.74
SLE,1969,47.729
SLE,1970,47.711
SLE,1971,47.683
SLE,1972,47.644
SLE,1973,47.594
SLE,1974,47.539
SLE,1975,47.488
SLE,1976,47.454
SLE,1977,47.442
SLE,1978,47.451
SLE,1979,47.478
SLE,1980,47.511
SLE,1981,47.533
SLE,1982,47.53
SLE,1983,47.492
SLE,1984,47.415
SLE,1985,47.302
SLE,1986,47.165
SLE,1987,47.015
SLE,1988,46.864
SLE,1989,46.712
SLE,1990,46.558
SLE,1991,46.394
SLE,1992,46.212
SLE,1993,46.006
SLE,1994,45.774
SLE,1995,45.52
SLE,1996,45.25
SLE,1997,44.97
SLE,1998,44.682
SLE,1999,44.383
SLE,2000,44.073
SLE,2001,43.749
SLE,2002,43.402
SLE,2003,43.023
SLE,2004,42.604
SLE,2005,42.126
SLE,2006,41.573
SLE,2007,40.941
SLE,2008,40.236
SLE,2009,39.473
SLE,2010,38.675
SLE,2011,37.872
SLE,2012,37.092
SLE,2013,36.356
SLE,2014,35.677
SLE,2015,35.055
SLE,2016,34.483
SLE,2017,33.939
SLE,2018,33.406
SLE,2019,0
SLE,2020,0
SGP,1960,37.5
SGP,1961,35.2
SGP,1962,33.7
SGP,1963,33.2
SGP,1964,31.6
SGP,1965,29.5
SGP,1966,28.3
SGP,1967,25.6
SGP,1968,23.5
SGP,1969,21.8
SGP,1970,22.1
SGP,1971,22.3
SGP,1972,23.1
SGP,1973,22
SGP,1974,19.4
SGP,1975,17.7
SGP,1976,18.7
SGP,1977,16.5
SGP,1978,16.8
SGP,1979,17.1
SGP,1980,17.6
SGP,1981,17.6
SGP,1982,17.5
SGP,1983,16.3
SGP,1984,16.5
SGP,1985,16.6
SGP,1986,14.8
SGP,1987,16.6
SGP,1988,19.8
SGP,1989,17.5
SGP,1990,18.2
SGP,1991,17.1
SGP,1992,16.8
SGP,1993,16.8
SGP,1994,16.2
SGP,1995,15.6
SGP,1996,15.2
SGP,1997,14.5
SGP,1998,13.1
SGP,1999,12.8
SGP,2000,13.7
SGP,2001,11.8
SGP,2002,11.4
SGP,2003,10.5
SGP,2004,10.3
SGP,2005,10.2
SGP,2006,10.3
SGP,2007,10.3
SGP,2008,10.2
SGP,2009,9.9
SGP,2010,9.3
SGP,2011,9.5
SGP,2012,10.1
SGP,2013,9.3
SGP,2014,9.8
SGP,2015,9.7
SGP,2016,9.4
SGP,2017,8.9
SGP,2018,8.8
SGP,2019,0
SGP,2020,0
SXM,1960,0
SXM,1961,0
SXM,1962,0
SXM,1963,0
SXM,1964,0
SXM,1965,0
SXM,1966,0
SXM,1967,0
SXM,1968,0
SXM,1969,0
SXM,1970,0
SXM,1971,0
SXM,1972,0
SXM,1973,0
SXM,1974,0
SXM,1975,0
SXM,1976,0
SXM,1977,0
SXM,1978,0
SXM,1979,0
SXM,1980,0
SXM,1981,0
SXM,1982,0
SXM,1983,0
SXM,1984,0
SXM,1985,0
SXM,1986,0
SXM,1987,0
SXM,1988,0
SXM,1989,0
SXM,1990,0
SXM,1991,0
SXM,1992,0
SXM,1993,0
SXM,1994,0
SXM,1995,0
SXM,1996,0
SXM,1997,0
SXM,1998,0
SXM,1999,0
SXM,2000,0
SXM,2001,0
SXM,2002,0
SXM,2003,0
SXM,2004,0
SXM,2005,12.8
SXM,2006,13.7
SXM,2007,11.7
SXM,2008,13
SXM,2009,12.5
SXM,2010,13.1
SXM,2011,12.9
SXM,2012,12
SXM,2013,14
SXM,2014,14.1
SXM,2015,0
SXM,2016,0
SXM,2017,9
SXM,2018,0
SXM,2019,0
SXM,2020,0
SVK,1960,21.7
SVK,1961,20.8
SVK,1962,19.8
SVK,1963,20.4
SVK,1964,20.1
SVK,1965,19.3
SVK,1966,18.5
SVK,1967,17.4
SVK,1968,17
SVK,1969,17.7
SVK,1970,17.8
SVK,1971,18.2
SVK,1972,19.1
SVK,1973,20
SVK,1974,20.8
SVK,1975,20.6
SVK,1976,20.8
SVK,1977,20.6
SVK,1978,20.5
SVK,1979,20.3
SVK,1980,19.1
SVK,1981,18.6
SVK,1982,18.3
SVK,1983,18.1
SVK,1984,17.7
SVK,1985,17.5
SVK,1986,16.8
SVK,1987,16.1
SVK,1988,15.9
SVK,1989,15.2
SVK,1990,15.1
SVK,1991,14.8
SVK,1992,14.1
SVK,1993,13.8
SVK,1994,12.4
SVK,1995,11.5
SVK,1996,11.2
SVK,1997,11
SVK,1998,10.7
SVK,1999,10.4
SVK,2000,10.2
SVK,2001,9.5
SVK,2002,9.5
SVK,2003,9.6
SVK,2004,10
SVK,2005,10.1
SVK,2006,10
SVK,2007,10.1
SVK,2008,10.7
SVK,2009,11.4
SVK,2010,11.2
SVK,2011,11.3
SVK,2012,10.3
SVK,2013,10.1
SVK,2014,10.2
SVK,2015,10.3
SVK,2016,10.6
SVK,2017,10.7
SVK,2018,10.6
SVK,2019,0
SVK,2020,0
SVN,1960,17.6
SVN,1961,18.2
SVN,1962,18.1
SVN,1963,18
SVN,1964,17.9
SVN,1965,18.5
SVN,1966,18.5
SVN,1967,17.7
SVN,1968,16.8
SVN,1969,16.3
SVN,1970,15.9
SVN,1971,16.3
SVN,1972,16.4
SVN,1973,16.7
SVN,1974,16.1
SVN,1975,16.6
SVN,1976,16.7
SVN,1977,16.2
SVN,1978,16.3
SVN,1979,16.3
SVN,1980,15.7
SVN,1981,15.3
SVN,1982,15.1
SVN,1983,14.1
SVN,1984,13.6
SVN,1985,13.4
SVN,1986,13
SVN,1987,12.9
SVN,1988,12.6
SVN,1989,11.7
SVN,1990,11.2
SVN,1991,10.8
SVN,1992,10
SVN,1993,9.9
SVN,1994,9.8
SVN,1995,9.5
SVN,1996,9.4
SVN,1997,9.1
SVN,1998,9
SVN,1999,8.8
SVN,2000,9.1
SVN,2001,8.8
SVN,2002,8.8
SVN,2003,8.7
SVN,2004,9
SVN,2005,9.1
SVN,2006,9.4
SVN,2007,9.8
SVN,2008,10.8
SVN,2009,10.7
SVN,2010,10.9
SVN,2011,10.7
SVN,2012,10.7
SVN,2013,10.2
SVN,2014,10.3
SVN,2015,10
SVN,2016,9.9
SVN,2017,9.8
SVN,2018,9.4
SVN,2019,0
SVN,2020,0
SLB,1960,40.776
SLB,1961,40.854
SLB,1962,40.924
SLB,1963,41.006
SLB,1964,41.129
SLB,1965,41.366
SLB,1966,41.798
SLB,1967,42.45
SLB,1968,43.304
SLB,1969,44.31
SLB,1970,45.365
SLB,1971,46.343
SLB,1972,47.124
SLB,1973,47.623
SLB,1974,47.8
SLB,1975,47.646
SLB,1976,47.19
SLB,1977,46.534
SLB,1978,45.776
SLB,1979,44.978
SLB,1980,44.204
SLB,1981,43.506
SLB,1982,42.896
SLB,1983,42.377
SLB,1984,41.954
SLB,1985,41.616
SLB,1986,41.331
SLB,1987,41.054
SLB,1988,40.748
SLB,1989,40.397
SLB,1990,39.989
SLB,1991,39.523
SLB,1992,39.018
SLB,1993,38.495
SLB,1994,37.969
SLB,1995,37.458
SLB,1996,36.982
SLB,1997,36.552
SLB,1998,36.173
SLB,1999,35.848
SLB,2000,35.569
SLB,2001,35.318
SLB,2002,35.079
SLB,2003,34.841
SLB,2004,34.604
SLB,2005,34.382
SLB,2006,34.197
SLB,2007,34.065
SLB,2008,33.99
SLB,2009,33.962
SLB,2010,33.965
SLB,2011,33.974
SLB,2012,33.959
SLB,2013,33.895
SLB,2014,33.766
SLB,2015,33.556
SLB,2016,33.255
SLB,2017,32.877
SLB,2018,32.439
SLB,2019,0
SLB,2020,0
SOM,1960,47.63
SOM,1961,47.52
SOM,1962,47.424
SOM,1963,47.339
SOM,1964,47.261
SOM,1965,47.185
SOM,1966,47.105
SOM,1967,47.014
SOM,1968,46.906
SOM,1969,46.774
SOM,1970,46.601
SOM,1971,46.372
SOM,1972,46.086
SOM,1973,45.756
SOM,1974,45.395
SOM,1975,45.027
SOM,1976,44.677
SOM,1977,44.373
SOM,1978,44.141
SOM,1979,44.004
SOM,1980,43.982
SOM,1981,44.092
SOM,1982,44.322
SOM,1983,44.656
SOM,1984,45.082
SOM,1985,45.584
SOM,1986,46.149
SOM,1987,46.751
SOM,1988,47.362
SOM,1989,47.953
SOM,1990,48.505
SOM,1991,49.005
SOM,1992,49.446
SOM,1993,49.817
SOM,1994,50.1
SOM,1995,50.264
SOM,1996,50.283
SOM,1997,50.154
SOM,1998,49.888
SOM,1999,49.501
SOM,2000,49.024
SOM,2001,48.496
SOM,2002,47.955
SOM,2003,47.434
SOM,2004,46.949
SOM,2005,46.497
SOM,2006,46.062
SOM,2007,45.616
SOM,2008,45.146
SOM,2009,44.656
SOM,2010,44.162
SOM,2011,43.688
SOM,2012,43.254
SOM,2013,42.877
SOM,2014,42.561
SOM,2015,42.303
SOM,2016,42.096
SOM,2017,41.919
SOM,2018,41.753
SOM,2019,0
SOM,2020,0
ZAF,1960,41.075
ZAF,1961,40.882
ZAF,1962,40.663
ZAF,1963,40.419
ZAF,1964,40.152
ZAF,1965,39.871
ZAF,1966,39.588
ZAF,1967,39.313
ZAF,1968,39.049
ZAF,1969,38.797
ZAF,1970,38.542
ZAF,1971,38.266
ZAF,1972,37.956
ZAF,1973,37.611
ZAF,1974,37.241
ZAF,1975,36.878
ZAF,1976,36.563
ZAF,1977,36.324
ZAF,1978,36.167
ZAF,1979,36.079
ZAF,1980,36.031
ZAF,1981,35.983
ZAF,1982,35.882
ZAF,1983,35.682
ZAF,1984,35.355
ZAF,1985,34.87
ZAF,1986,34.207
ZAF,1987,33.388
ZAF,1988,32.445
ZAF,1989,31.408
ZAF,1990,30.312
ZAF,1991,29.194
ZAF,1992,28.095
ZAF,1993,27.055
ZAF,1994,26.107
ZAF,1995,25.276
ZAF,1996,24.572
ZAF,1997,23.983
ZAF,1998,23.499
ZAF,1999,23.119
ZAF,2000,22.854
ZAF,2001,22.715
ZAF,2002,22.692
ZAF,2003,22.763
ZAF,2004,22.902
ZAF,2005,23.073
ZAF,2006,23.238
ZAF,2007,23.367
ZAF,2008,23.433
ZAF,2009,23.417
ZAF,2010,23.305
ZAF,2011,23.097
ZAF,2012,22.815
ZAF,2013,22.483
ZAF,2014,22.113
ZAF,2015,21.719
ZAF,2016,21.314
ZAF,2017,20.908
ZAF,2018,20.51
ZAF,2019,0
ZAF,2020,0
SSD,1960,50.657
SSD,1961,50.8
SSD,1962,50.914
SSD,1963,50.999
SSD,1964,51.056
SSD,1965,51.078
SSD,1966,51.058
SSD,1967,50.99
SSD,1968,50.873
SSD,1969,50.712
SSD,1970,50.515
SSD,1971,50.293
SSD,1972,50.057
SSD,1973,49.819
SSD,1974,49.584
SSD,1975,49.35
SSD,1976,49.107
SSD,1977,48.85
SSD,1978,48.58
SSD,1979,48.309
SSD,1980,48.06
SSD,1981,47.865
SSD,1982,47.74
SSD,1983,47.686
SSD,1984,47.694
SSD,1985,47.74
SSD,1986,47.787
SSD,1987,47.799
SSD,1988,47.747
SSD,1989,47.616
SSD,1990,47.406
SSD,1991,47.128
SSD,1992,46.807
SSD,1993,46.462
SSD,1994,46.096
SSD,1995,45.703
SSD,1996,45.27
SSD,1997,44.786
SSD,1998,44.253
SSD,1999,43.679
SSD,2000,43.081
SSD,2001,42.483
SSD,2002,41.904
SSD,2003,41.359
SSD,2004,40.855
SSD,2005,40.389
SSD,2006,39.952
SSD,2007,39.525
SSD,2008,39.096
SSD,2009,38.66
SSD,2010,38.219
SSD,2011,37.776
SSD,2012,37.34
SSD,2013,36.918
SSD,2014,36.509
SSD,2015,36.116
SSD,2016,35.738
SSD,2017,35.37
SSD,2018,35.01
SSD,2019,0
SSD,2020,0
ESP,1960,21.7
ESP,1961,21.2
ESP,1962,21.1
ESP,1963,21.4
ESP,1964,22
ESP,1965,21.1
ESP,1966,20.7
ESP,1967,20.7
ESP,1968,20.1
ESP,1969,19.9
ESP,1970,19.5
ESP,1971,19.6
ESP,1972,19.4
ESP,1973,19.2
ESP,1974,19.5
ESP,1975,18.7
ESP,1976,18.7
ESP,1977,18
ESP,1978,17.3
ESP,1979,16.2
ESP,1980,15.2
ESP,1981,14.1
ESP,1982,13.6
ESP,1983,12.7
ESP,1984,12.3
ESP,1985,11.9
ESP,1986,11.4
ESP,1987,11
ESP,1988,10.8
ESP,1989,10.5
ESP,1990,10.3
ESP,1991,10.2
ESP,1992,10.1
ESP,1993,9.8
ESP,1994,9.4
ESP,1995,9.1
ESP,1996,9.1
ESP,1997,9.2
ESP,1998,9.1
ESP,1999,9.4
ESP,2000,9.8
ESP,2001,9.9
ESP,2002,10.1
ESP,2003,10.4
ESP,2004,10.6
ESP,2005,10.6
ESP,2006,10.8
ESP,2007,10.9
ESP,2008,11.3
ESP,2009,10.6
ESP,2010,10.4
ESP,2011,10.1
ESP,2012,9.7
ESP,2013,9.1
ESP,2014,9.2
ESP,2015,9
ESP,2016,8.8
ESP,2017,8.4
ESP,2018,7.9
ESP,2019,0
ESP,2020,0
LKA,1960,37.098
LKA,1961,36.438
LKA,1962,35.764
LKA,1963,35.114
LKA,1964,34.504
LKA,1965,33.925
LKA,1966,33.345
LKA,1967,32.725
LKA,1968,32.049
LKA,1969,31.328
LKA,1970,30.601
LKA,1971,29.916
LKA,1972,29.316
LKA,1973,28.827
LKA,1974,28.45
LKA,1975,28.174
LKA,1976,27.971
LKA,1977,27.793
LKA,1978,27.594
LKA,1979,27.342
LKA,1980,27.004
LKA,1981,26.552
LKA,1982,25.993
LKA,1983,25.343
LKA,1984,24.621
LKA,1985,23.856
LKA,1986,23.089
LKA,1987,22.357
LKA,1988,21.693
LKA,1989,21.114
LKA,1990,20.624
LKA,1991,20.212
LKA,1992,19.853
LKA,1993,19.527
LKA,1994,19.231
LKA,1995,18.971
LKA,1996,18.759
LKA,1997,18.604
LKA,1998,18.508
LKA,1999,18.464
LKA,2000,18.463
LKA,2001,18.492
LKA,2002,18.535
LKA,2003,18.574
LKA,2004,18.592
LKA,2005,18.576
LKA,2006,18.513
LKA,2007,18.404
LKA,2008,18.252
LKA,2009,18.061
LKA,2010,17.838
LKA,2011,17.594
LKA,2012,17.343
LKA,2013,17.093
LKA,2014,16.849
LKA,2015,16.609
LKA,2016,16.364
LKA,2017,16.106
LKA,2018,15.831
LKA,2019,0
LKA,2020,0
KNA,1960,0
KNA,1961,0
KNA,1962,0
KNA,1963,0
KNA,1964,0
KNA,1965,0
KNA,1966,0
KNA,1967,0
KNA,1968,0
KNA,1969,0
KNA,1970,25.8
KNA,1971,0
KNA,1972,0
KNA,1973,0
KNA,1974,0
KNA,1975,0
KNA,1976,26.9
KNA,1977,27.8
KNA,1978,24.1
KNA,1979,27.7
KNA,1980,26.8
KNA,1981,25.9
KNA,1982,29.1
KNA,1983,24.1
KNA,1984,25.3
KNA,1985,23.1
KNA,1986,23
KNA,1987,23.6
KNA,1988,21.3
KNA,1989,22.3
KNA,1990,0
KNA,1991,0
KNA,1992,21.5
KNA,1993,0
KNA,1994,0
KNA,1995,19.4
KNA,1996,19.7
KNA,1997,20.5
KNA,1998,0
KNA,1999,0
KNA,2000,0
KNA,2001,17.3
KNA,2002,17.3
KNA,2003,0
KNA,2004,0
KNA,2005,0
KNA,2006,0
KNA,2007,0
KNA,2008,0
KNA,2009,0
KNA,2010,0
KNA,2011,0
KNA,2012,0
KNA,2013,0
KNA,2014,12.6
KNA,2015,0
KNA,2016,0
KNA,2017,0
KNA,2018,0
KNA,2019,0
KNA,2020,0
LCA,1960,48.988
LCA,1961,47.986
LCA,1962,46.882
LCA,1963,45.746
LCA,1964,44.636
LCA,1965,43.577
LCA,1966,42.561
LCA,1967,41.562
LCA,1968,40.576
LCA,1969,39.629
LCA,1970,38.786
LCA,1971,38.117
LCA,1972,37.651
LCA,1973,37.382
LCA,1974,37.28
LCA,1975,37.268
LCA,1976,37.245
LCA,1977,37.117
LCA,1978,36.819
LCA,1979,36.329
LCA,1980,35.664
LCA,1981,34.877
LCA,1982,34.053
LCA,1983,33.257
LCA,1984,32.511
LCA,1985,31.818
LCA,1986,31.161
LCA,1987,30.499
LCA,1988,29.804
LCA,1989,29.067
LCA,1990,28.288
LCA,1991,27.475
LCA,1992,26.642
LCA,1993,25.796
LCA,1994,24.933
LCA,1995,24.034
LCA,1996,23.07
LCA,1997,22.033
LCA,1998,20.93
LCA,1999,19.787
LCA,2000,18.647
LCA,2001,17.562
LCA,2002,16.58
LCA,2003,15.733
LCA,2004,15.037
LCA,2005,14.493
LCA,2006,14.083
LCA,2007,13.766
LCA,2008,13.505
LCA,2009,13.28
LCA,2010,13.08
LCA,2011,12.901
LCA,2012,12.747
LCA,2013,12.618
LCA,2014,12.502
LCA,2015,12.389
LCA,2016,12.271
LCA,2017,12.143
LCA,2018,12
LCA,2019,0
LCA,2020,0
MAF,1960,0
MAF,1961,0
MAF,1962,0
MAF,1963,0
MAF,1964,0
MAF,1965,0
MAF,1966,0
MAF,1967,0
MAF,1968,0
MAF,1969,0
MAF,1970,0
MAF,1971,0
MAF,1972,0
MAF,1973,0
MAF,1974,0
MAF,1975,0
MAF,1976,0
MAF,1977,0
MAF,1978,0
