Code,Year,total_all_cancers
TGO,2007,2306.771996
TGO,2008,2397.569872
TGO,2009,2481.443918
TGO,2010,2575.762609
TGO,2011,2673.066369
TGO,2012,2776.659777
TGO,2013,2867.455148
TGO,2014,2971.564336
TGO,2015,3079.89704
TGO,2016,3197.079255
TGO,2017,3316.188801
TON,1990,83.93665183
TON,1991,85.6894557
TON,1992,87.48019567
TON,1993,89.38907998
TON,1994,91.29202322
TON,1995,93.76103432
TON,1996,95.36911508
TON,1997,96.62439588
TON,1998,96.71266402
TON,1999,98.41682052
TON,2000,100.5790046
TON,2001,102.5435987
TON,2002,103.9918684
TON,2003,105.5308852
TON,2004,106.7191505
TON,2005,107.7512395
TON,2006,109.489828
TON,2007,111.0353958
TON,2008,111.9397756
TON,2009,113.1363721
TON,2010,115.1080304
TON,2011,116.2700475
TON,2012,117.3757542
TON,2013,118.4461405
TON,2014,119.4454356
TON,2015,120.3358663
TON,2016,121.0291523
TON,2017,121.7648263
TTO,1990,997.6921
TTO,1991,1016.310063
TTO,1992,1051.924676
TTO,1993,1106.48207
TTO,1994,1156.10448
TTO,1995,1164.581233
TTO,1996,1192.143142
TTO,1997,1180.813669
TTO,1998,1219.565641
TTO,1999,1250.087252
TTO,2000,1231.807301
TTO,2001,1247.067544
TTO,2002,1249.767231
TTO,2003,1301.257077
TTO,2004,1340.993693
TTO,2005,1356.794196
TTO,2006,1361.744641
TTO,2007,1405.678811
TTO,2008,1476.628396
TTO,2009,1485.793845
TTO,2010,1494.504208
TTO,2011,1480.432887
TTO,2012,1501.941682
TTO,2013,1563.745091
TTO,2014,1604.939501
TTO,2015,1644.622247
TTO,2016,1705.9691
TTO,2017,1750.273857
,1990,102341.8437
,1991,104707.8415
,1992,109217.2929
,1993,114795.1459
,1994,118576.8504
,1995,122049.8925
,1996,126232.9518
,1997,130521.6529
,1998,135780.4112
,1999,141443.7778
,2000,145857.2246
,2001,150413.0434
,2002,155082.9276
,2003,160722.9564
,2004,165237.2323
,2005,167748.0115
,2006,172235.4156
,2007,176904.0332
,2008,181368.7207
,2009,186439.2381
,2010,191786.8445
,2011,196573.2632
,2012,200497.0358
,2013,205053.9873
,2014,208962.2592
,2015,214848.4546
,2016,223663.1696
,2017,232200.7458
TUN,1990,3675.021219
TUN,1991,3897.07241
TUN,1992,4143.589892
TUN,1993,4355.382748
TUN,1994,4552.540602
TUN,1995,4776.60911
TUN,1996,4918.445231
TUN,1997,5174.539713
TUN,1998,5354.586089
TUN,1999,5468.578503
TUN,2000,5543.118573
TUN,2001,5607.357355
TUN,2002,5687.030847
TUN,2003,5718.903101
TUN,2004,5813.97417
TUN,2005,5983.952801
TUN,2006,6132.828604
TUN,2007,6301.81119
TUN,2008,6477.860092
TUN,2009,6663.630625
TUN,2010,6866.738702
TUN,2011,7078.699204
TUN,2012,7292.376696
TUN,2013,7519.544312
TUN,2014,7753.960255
TUN,2015,7993.836417
TUN,2016,8226.40363
TUN,2017,8444.490152
TUR,1990,51385.87892
TUR,1991,53361.82663
TUR,1992,54872.43147
TUR,1993,56614.38522
TUR,1994,58530.56127
TUR,1995,59841.20658
TUR,1996,60425.67249
TUR,1997,61347.27019
TUR,1998,62151.01722
TUR,1999,62862.76062
TUR,2000,61959.18041
TUR,2001,62455.0458
TUR,2002,63324.52626
TUR,2003,64885.66638
TUR,2004,66078.04325
TUR,2005,68900.07183
TUR,2006,71164.32951
TUR,2007,72430.17214
TUR,2008,73935.29429
TUR,2009,78203.35815
TUR,2010,80749.57214
TUR,2011,82221.38609
TUR,2012,83347.42136
TUR,2013,84228.02457
TUR,2014,84950.70421
TUR,2015,85476.95591
TUR,2016,86013.88711
TUR,2017,87361.2297
TKM,1990,2266.101374
TKM,1991,2239.625569
TKM,1992,2241.535577
TKM,1993,2345.447152
TKM,1994,2352.727434
TKM,1995,2296.181788
TKM,1996,2293.187844
TKM,1997,2233.855337
TKM,1998,2123.91992
TKM,1999,2036.816894
TKM,2000,1967.507385
TKM,2001,1968.410347
TKM,2002,2021.739474
TKM,2003,2106.954245
TKM,2004,2249.373183
TKM,2005,2404.548722
TKM,2006,2498.805714
TKM,2007,2548.766944
TKM,2008,2545.057638
TKM,2009,2517.257165
TKM,2010,2528.063764
TKM,2011,2619.879214
TKM,2012,2739.589615
TKM,2013,2885.2377
TKM,2014,3021.360487
TKM,2015,3094.638605
TKM,2016,3163.591273
TKM,2017,3243.435149
UGA,1990,7487.049112
UGA,1991,7944.672867
UGA,1992,8255.887151
UGA,1993,8667.121891
UGA,1994,9070.132435
UGA,1995,9395.525072
UGA,1996,9650.370491
UGA,1997,9813.55101
UGA,1998,10058.02481
UGA,1999,10135.93663
UGA,2000,10330.39089
UGA,2001,10610.85011
UGA,2002,10798.58851
UGA,2003,10925.98586
UGA,2004,11132.04173
UGA,2005,11251.74828
UGA,2006,11468.94701
UGA,2007,11702.78787
UGA,2008,11868.60875
UGA,2009,12184.10129
UGA,2010,12501.28827
UGA,2011,12866.0894
UGA,2012,13323.22781
UGA,2013,13862.3147
UGA,2014,14303.09929
UGA,2015,14515.5337
UGA,2016,14872.94753
UGA,2017,15349.13125
UKR,1990,97667.74284
UKR,1991,101817.2885
UKR,1992,105088.3993
UKR,1993,106561.4683
UKR,1994,108490.1616
UKR,1995,113872.7783
UKR,1996,109458.3885
UKR,1997,102658.767
UKR,1998,96072.60808
UKR,1999,98405.08843
UKR,2000,100324.585
UKR,2001,98484.97008
UKR,2002,99287.55163
UKR,2003,97750.13488
UKR,2004,98099.86341
UKR,2005,97404.0058
UKR,2006,93730.54808
UKR,2007,96363.2501
UKR,2008,97135.24097
UKR,2009,89821.4951
UKR,2010,87675.33157
UKR,2011,85471.9924
UKR,2012,86158.26834
UKR,2013,85413.74306
UKR,2014,81973.89234
UKR,2015,99362.94812
UKR,2016,96633.38036
UKR,2017,90135.82056
ARE,1990,419.6166167
ARE,1991,449.9880972
ARE,1992,483.624232
ARE,1993,520.4307918
ARE,1994,560.5635536
ARE,1995,602.0755261
ARE,1996,640.4938781
ARE,1997,680.6501982
ARE,1998,735.3659718
ARE,1999,794.1121632
ARE,2000,846.367723
ARE,2001,897.3407315
ARE,2002,939.0413674
ARE,2003,998.9732125
ARE,2004,1063.273167
ARE,2005,1113.696471
ARE,2006,1204.322647
ARE,2007,1337.520418
ARE,2008,1494.354098
ARE,2009,1724.329194
ARE,2010,1899.069249
ARE,2011,2086.511475
ARE,2012,2294.748684
ARE,2013,2526.221375
ARE,2014,2763.607139
ARE,2015,3034.038609
ARE,2016,3330.19592
ARE,2017,3659.647231
GBR,1990,155861.3138
GBR,1991,155582.5996
GBR,1992,155048.7248
GBR,1993,156755.1183
GBR,1994,153809.4802
GBR,1995,154655.2811
GBR,1996,153287.8759
GBR,1997,151558.5287
GBR,1998,151734.8654
GBR,1999,151180.6864
GBR,2000,149697.5044
GBR,2001,150100.0989
GBR,2002,152197.6056
GBR,2003,153176.4653
GBR,2004,150525.3773
GBR,2005,150354.9842
GBR,2006,152140.0569
GBR,2007,152158.6592
GBR,2008,154343.2337
GBR,2009,153443.5073
GBR,2010,154371.7786
GBR,2011,153688.4539
GBR,2012,155009.3152
GBR,2013,158197.2821
GBR,2014,158785.6624
GBR,2015,162547.4708
GBR,2016,165603.7111
GBR,2017,166909.997
USA,1990,487436.823
USA,1991,495856.7997
USA,1992,499969.3138
USA,1993,514896.0153
USA,1994,519855.2216
USA,1995,527656.1785
USA,1996,527431.2619
USA,1997,527173.258
USA,1998,529777.0263
USA,1999,537360.1714
USA,2000,541420.1277
USA,2001,546137.9417
USA,2002,551369.7631
USA,2003,554026.4764
USA,2004,549163.488
USA,2005,556238.5646
USA,2006,557345.6457
USA,2007,558439.728
USA,2008,564920.5335
USA,2009,569404.4371
USA,2010,568890.9595
USA,2011,577254.6228
USA,2012,582389.5565
USA,2013,590266.6648
USA,2014,599769.5017
USA,2015,611877.1367
USA,2016,634372.0411
USA,2017,652404.7413
VIR,1990,117.8263877
VIR,1991,121.3097483
VIR,1992,125.0907413
VIR,1993,129.5838343
VIR,1994,135.2029874
VIR,1995,139.9201973
VIR,1996,146.4489342
VIR,1997,151.2896122
VIR,1998,156.0302943
VIR,1999,164.3623589
VIR,2000,171.7863393
VIR,2001,178.6154015
VIR,2002,184.0969058
VIR,2003,188.3503152
VIR,2004,194.9281541
VIR,2005,199.9468779
VIR,2006,209.6490041
VIR,2007,216.8908016
VIR,2008,225.2771057
VIR,2009,235.4100755
VIR,2010,247.5755541
VIR,2011,259.2693129
VIR,2012,269.0751763
VIR,2013,275.6048174
VIR,2014,280.7897809
VIR,2015,288.9136247
VIR,2016,289.8668904
VIR,2017,290.2342107
URY,1990,7472.080163
URY,1991,7533.312914
URY,1992,7592.805172
URY,1993,7757.042077
URY,1994,7737.836421
URY,1995,7780.622646
URY,1996,7788.920986
URY,1997,7851.100744
URY,1998,8059.964362
URY,1999,8094.007671
URY,2000,8051.406501
URY,2001,7955.812998
URY,2002,8130.257419
URY,2003,8239.243349
URY,2004,8308.281372
URY,2005,8285.28873
URY,2006,8185.041309
URY,2007,8574.305474
URY,2008,8395.499774
URY,2009,8373.336918
URY,2010,8584.409103
URY,2011,8751.348602
URY,2012,8789.835824
URY,2013,8749.965162
URY,2014,8675.071713
URY,2015,8811.958374
URY,2016,8936.642299
URY,2017,9038.167482
UZB,1990,10766.27685
UZB,1991,10858.31442
UZB,1992,10941.99838
UZB,1993,11171.12615
UZB,1994,11268.11861
UZB,1995,11076.03819
UZB,1996,11036.56535
UZB,1997,11091.52518
UZB,1998,11332.8936
UZB,1999,11411.74311
UZB,2000,11545.42712
UZB,2001,11806.44428
UZB,2002,12144.4026
UZB,2003,12540.68258
UZB,2004,13070.92199
UZB,2005,13477.39293
UZB,2006,13436.79961
UZB,2007,13549.14982
UZB,2008,13667.82134
UZB,2009,13779.19225
UZB,2010,13947.21552
UZB,2011,14413.24279
UZB,2012,15007.87371
UZB,2013,15570.46973
UZB,2014,16203.61191
UZB,2015,16563.54612
UZB,2016,17024.00368
UZB,2017,17446.32637
VUT,1990,99.90859804
VUT,1991,102.4385357
VUT,1992,104.8544785
VUT,1993,107.3324916
VUT,1994,109.8700753
VUT,1995,112.6498327
VUT,1996,115.9235214
VUT,1997,119.3670605
VUT,1998,123.1400134
VUT,1999,128.1703144
VUT,2000,133.6308595
VUT,2001,138.9379759
VUT,2002,144.0464546
VUT,2003,149.5326931
VUT,2004,155.2913297
VUT,2005,161.7423397
VUT,2006,168.8668
VUT,2007,176.2717294
VUT,2008,183.4899199
VUT,2009,190.9487305
VUT,2010,198.177263
VUT,2011,205.7531935
VUT,2012,212.8145338
VUT,2013,220.2338102
VUT,2014,227.7284949
VUT,2015,235.4965314
VUT,2016,243.4373208
VUT,2017,250.3923184
VEN,1990,10949.6325
VEN,1991,11396.30327
VEN,1992,11929.06562
VEN,1993,12285.98304
VEN,1994,13052.52078
VEN,1995,13501.45699
VEN,1996,13717.3402
VEN,1997,13847.09127
VEN,1998,14370.977
VEN,1999,14719.39207
VEN,2000,15242.16705
VEN,2001,15920.04238
VEN,2002,16722.3734
VEN,2003,17413.58716
VEN,2004,17183.87117
VEN,2005,17635.55362
VEN,2006,18529.15344
VEN,2007,19452.07765
VEN,2008,20569.90499
VEN,2009,21245.35269
VEN,2010,21594.61061
VEN,2011,22407.93979
VEN,2012,23465.2735
VEN,2013,24409.53274
VEN,2014,25716.38156
VEN,2015,26656.67855
VEN,2016,27100.27592
VEN,2017,28132.79811
VNM,1990,51710.39525
VNM,1991,52712.83268
VNM,1992,53733.67473
VNM,1993,55155.67739
VNM,1994,56632.59239
VNM,1995,58032.79588
VNM,1996,60024.06442
VNM,1997,61561.33557
VNM,1998,63492.10032
VNM,1999,65609.2063
VNM,2000,67597.22751
VNM,2001,69601.60526
VNM,2002,71432.31797
VNM,2003,73345.71103
VNM,2004,75365.77991
VNM,2005,77205.6656
VNM,2006,79362.73269
VNM,2007,81514.509
VNM,2008,83589.09023
VNM,2009,85912.51798
VNM,2010,88090.32881
VNM,2011,91096.41262
VNM,2012,94197.541
VNM,2013,97519.32929
VNM,2014,101002.1851
VNM,2015,104406.6856
VNM,2016,108316.9289
VNM,2017,112001.9359
,1990,8114.664008
,1991,8152.74302
,1992,8233.361894
,1993,8386.03276
,1994,8317.369706
,1995,8361.988888
,1996,8254.230464
,1997,8195.313764
,1998,8212.486561
,1999,8228.412801
,2000,8136.633521
,2001,8173.585012
,2002,8272.814637
,2003,8353.152163
,2004,8301.363337
,2005,8297.722855
,2006,8379.784276
,2007,8449.365632
,2008,8536.917498
,2009,8507.939502
,2010,8496.88542
,2011,8432.29583
,2012,8518.483448
,2013,8635.500475
,2014,8583.737933
,2015,8762.350759
,2016,8922.869429
,2017,9031.573
,1990,916737.1757
,1991,929049.6994
,1992,932261.0859
,1993,943519.4968
,1994,944383.3485
,1995,952026.9767
,1996,955037.7474
,1997,952186.1582
,1998,959780.6215
,1999,964774.2148
,2000,963226.0584
,2001,969954.862
,2002,982298.9351
,2003,996090.728
,2004,985048.9862
,2005,992081.6125
,2006,999751.1486
,2007,1012310.54
,2008,1029162.532
,2009,1040869.222
,2010,1045999.887
,2011,1057229.084
,2012,1065346.677
,2013,1074065.051
,2014,1072530.203
,2015,1095519.001
,2016,1103175.488
,2017,1109141.075
,1990,95591.92286
,1991,97016.99496
,1992,99019.50679
,1993,100981.0813
,1994,103418.7403
,1995,106002.1584
,1996,107975.0913
,1997,110191.5161
,1998,112372.7969
,1999,114610.9359
,2000,117142.024
,2001,119589.5104
,2002,122069.6658
,2003,124828.7793
,2004,127873.8374
,2005,130897.3316
,2006,134226.0079
,2007,137339.5463
,2008,140623.261
,2009,144851.8544
,2010,149979.4459
,2011,154544.9228
,2012,159835.956
,2013,165134.1079
,2014,171157.3953
,2015,177299.9952
,2016,183882.3708
,2017,188880.7489
OWID_WRL,1990,5381379.011
OWID_WRL,1991,5501177.553
OWID_WRL,1992,5621610.567
OWID_WRL,1993,5774676.3
OWID_WRL,1994,5885237.81
OWID_WRL,1995,5987172.951
OWID_WRL,1996,6057656.442
OWID_WRL,1997,6132489.633
OWID_WRL,1998,6235053.794
OWID_WRL,1999,6359720.99
OWID_WRL,2000,6465922.512
OWID_WRL,2001,6559743.525
OWID_WRL,2002,6682993.099
OWID_WRL,2003,6809187.306
OWID_WRL,2004,6872266.357
OWID_WRL,2005,6966522.207
OWID_WRL,2006,7007520.17
OWID_WRL,2007,7118695.293
OWID_WRL,2008,7274530.036
OWID_WRL,2009,7424911.42
OWID_WRL,2010,7582744.636
OWID_WRL,2011,7730295.636
OWID_WRL,2012,7881898.76
OWID_WRL,2013,8026938.593
OWID_WRL,2014,8257342.873
OWID_WRL,2015,8546196.283
OWID_WRL,2016,8774902.297
OWID_WRL,2017,8918152.779
YEM,1990,4383.106135
YEM,1991,4516.884892
YEM,1992,4669.356369
YEM,1993,4832.114469
YEM,1994,4993.245358
YEM,1995,5152.316646
YEM,1996,5317.457802
YEM,1997,5486.955363
YEM,1998,5646.872019
YEM,1999,5847.565271
YEM,2000,6072.143219
YEM,2001,6303.952904
YEM,2002,6560.861899
YEM,2003,6790.9283
YEM,2004,7029.661352
YEM,2005,7257.731184
YEM,2006,7493.370632
YEM,2007,7776.004266
YEM,2008,8056.765362
YEM,2009,8337.14363
YEM,2010,8611.777292
YEM,2011,8880.957126
YEM,2012,9133.424954
YEM,2013,9433.625011
YEM,2014,9737.202885
YEM,2015,10101.14228
YEM,2016,10484.54636
YEM,2017,10886.30102
ZMB,1990,4464.776935
ZMB,1991,4686.505181
ZMB,1992,4897.137061
ZMB,1993,5078.706835
ZMB,1994,5241.247646
ZMB,1995,5357.956572
ZMB,1996,5415.178716
ZMB,1997,5408.396189
ZMB,1998,5364.737491
ZMB,1999,5241.895977
ZMB,2000,5106.540776
ZMB,2001,4981.32106
ZMB,2002,4886.189938
ZMB,2003,4852.227378
ZMB,2004,4834.328885
ZMB,2005,4847.732603
ZMB,2006,4953.310257
ZMB,2007,5047.245712
ZMB,2008,5241.466749
ZMB,2009,5404.028134
ZMB,2010,5631.059564
ZMB,2011,5856.65277
ZMB,2012,6054.321644
ZMB,2013,6254.575382
ZMB,2014,6477.88187
ZMB,2015,6744.581256
ZMB,2016,7043.490758
ZMB,2017,7320.446678
ZWE,1990,5276.993015
ZWE,1991,5385.390633
ZWE,1992,5608.110798
ZWE,1993,5851.4262
ZWE,1994,6137.958515
ZWE,1995,6495.532338
ZWE,1996,6704.00082
ZWE,1997,7083.501783
ZWE,1998,7691.134875
ZWE,1999,8311.510945
ZWE,2000,8895.512729
ZWE,2001,9277.731662
ZWE,2002,9712.450985
ZWE,2003,9866.991519
ZWE,2004,10097.59917
ZWE,2005,9938.419453
ZWE,2006,9852.874402
ZWE,2007,9770.057786
ZWE,2008,9759.50924
ZWE,2009,9746.43936
ZWE,2010,9626.379399
ZWE,2011,9417.414796
ZWE,2012,9314.427613
ZWE,2013,9304.297265
ZWE,2014,9371.946138
ZWE,2015,9499.036133
ZWE,2016,9698.880172
ZWE,2017,9871.972337
